Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
13588.9,June-2006,10733.8,flat,commercial,Border,irregular,3,35564,9,0.7428617975745336,2005,0,street,59,2,10,NA,No,NA
18358.8,March-2001,7075.9,flat,residential,Center,rectangle,3,24450,2,0.29751002363748935,1993,0,street,35,3,10,NA,Yes,NA
17477.5,October-1999,11940.4,duplex,residential,Border,trapezoid,2,23471,6,0.7893867471471268,1997,0,street,30,4,3,NA,No,NA
19201.8,May-1979,11134.5,open land,commercial,Outskirts,rectangle,2,70347,7,0.7638829529726088,1975,0,highway,51,3,9,F,NA,NA
11435.3,May-2007,3202.2,villa,residential,Outskirts,trapezoid,3,68163,4,0.31859783917061646,1988,1997,highway,45,4,1,NA,Yes, No
13342.7,January-1973,5446.7,duplex,commercial,Center,irregular,4,2247,4,0.35927010024438766,1967,0,alley,97,2,5,NA,No,NA
14223.9,May-1982,7981.0,duplex,commercial,Border,trapezoid,2,35334,1,0.16844727948558602,1969,1979,highway,25,3,10,NA,No,NA
14751.1,November-1988,6567.6,duplex,residential,Outskirts,rectangle,1,62367,4,0.4010238175586033,1977,1988,highway,42,2,2,NA,Yes,NA
17562.7,January-1997,6593.4,flat,residential,Center,trapezoid,2,3848,5,0.7115802849866106,1984,1994,alley,61,3,9,NA,Yes,NA
14269.5,December-2001,2103.2,duplex,residential,Border,trapezoid,3,30553,7,0.26682339114209896,1984,1995,street,38,5,5,NA,Yes,NA
12903.4,November-2008,8662.2,villa,residential,Border,rectangle,2,29464,3,0.866846947910875,1990,2000,highway,91,5,3,NA,Yes, No
10962.2,July-1974,9596.6,flat,commercial,Border,irregular,2,37758,4,0.11627558775416169,1959,1967,street,20,1,3,NA,Yes,NA
13544.2,October-1993,3466.1,flat,commercial,Center,irregular,1,14394,2,0.4955941177931966,1975,1985,alley,45,3,8,NA,Yes,NA
10368.2,May-2000,3264.1,villa,residential,Border,trapezoid,3,37091,9,0.5288657254262306,1999,0,highway,51,1,8,NA,Yes, No
18751.5,October-1999,11102.0,open land,industrial,Border,rectangle,3,32148,2,0.6540753367785905,1980,0,highway,87,4,8,F,NA,NA
13127.7,July-2000,6068.5,flat,residential,Outskirts,trapezoid,1,54928,5,0.33346835896023697,1998,0,highway,55,1,6,NA,Yes,NA
10622.1,March-1989,2602.3,villa,residential,Border,rectangle,5,31225,5,0.21314347001272693,1979,1990,highway,54,5,5,NA,Yes,Yes
15538.1,July-1998,8299.7,flat,commercial,Center,irregular,1,25171,3,0.7554123991232646,1983,1993,alley,34,3,1,NA,Yes,NA
17100.0,February-1981,5905.8,flat,residential,Center,rectangle,3,4686,8,0.08780630493836672,1966,1975,alley,52,4,7,NA,No,NA
14755.2,March-1979,10454.4,duplex,residential,Border,trapezoid,2,26489,4,0.02291641169609704,1976,0,highway,40,2,9,NA,No,NA
16501.2,April-2000,2260.9,duplex,residential,Outskirts,irregular,2,74343,4,0.09981942590582205,1996,0,highway,42,3,6,NA,No,NA
12599.3,December-1975,11406.6,flat,residential,Outskirts,irregular,5,53231,7,0.8768489130139626,1968,0,highway,68,3,1,NA,Yes,NA
11055.8,October-1972,1619.2,flat,residential,Border,trapezoid,1,34200,5,0.07962154126905918,1970,0,street,8,2,4,NA,Yes,NA
19413.4,September-2007,7977.0,duplex,residential,Center,trapezoid,3,18027,7,0.010901980481703433,1990,2000,alley,83,5,7,NA,No,NA
13511.1,December-1977,10149.2,flat,commercial,Border,trapezoid,4,28188,3,0.3534611991791513,1974,0,highway,36,1,9,NA,Yes,NA
23560.9,April-1996,10912.6,open land,commercial,Border,trapezoid,2,22805,8,0.9872048119354777,1991,0,street,1,3,1,C,NA,NA
18815.8,January-1985,10087.4,flat,residential,Center,rectangle,4,18479,10,0.2613964163351157,1968,1978,alley,60,3,4,NA,Yes,NA
14896.4,December-1987,4092.2,open land,commercial,Outskirts,irregular,1,67398,3,0.8519573175378374,1972,0,highway,20,5,7,F,NA,NA
12425.4,February-1984,4561.5,flat,residential,Border,rectangle,4,32472,1,0.33506231782440554,1977,0,highway,84,3,2,NA,Yes,NA
15937.4,June-1999,2408.0,duplex,commercial,Outskirts,rectangle,4,69592,8,0.9184201533438525,1988,1997,highway,4,5,7,NA,No,NA
17331.7,April-1981,11693.0,flat,commercial,Outskirts,irregular,2,76413,8,0.13115396223262876,1962,1972,highway,23,2,10,NA,No,NA
17216.2,February-1982,4085.6,open land,industrial,Center,trapezoid,4,9554,4,0.9097376530708893,1971,0,street,69,3,3,C,NA,NA
13011.7,January-1997,7275.8,villa,residential,Center,irregular,3,4452,1,0.5703940226630112,1987,1995,alley,71,1,9,NA,Yes,Yes
14874.0,October-1985,5749.9,duplex,residential,Outskirts,rectangle,1,54593,4,0.8325142593294045,1977,0,highway,53,5,3,NA,No,NA
9752.2,October-1974,7731.6,villa,residential,Outskirts,irregular,3,53979,2,0.6378700338202674,1970,0,highway,12,5,2,NA,Yes,Yes
13619.4,July-1977,6659.1,duplex,residential,Border,rectangle,2,28524,9,0.7276181298042304,1964,1974,highway,52,1,5,NA,No,NA
12663.1,February-2005,11715.1,flat,commercial,Outskirts,irregular,1,60815,6,0.0961341550085636,1996,0,highway,93,5,9,NA,No,NA
14428.8,January-1984,3271.7,flat,commercial,Center,rectangle,3,12777,2,0.7076437085609898,1974,1985,street,74,2,8,NA,No,NA
12782.0,August-1974,11041.0,flat,residential,Border,irregular,5,33100,9,0.45730313030828973,1967,0,highway,30,5,3,NA,No,NA
11972.9,May-1977,9731.4,flat,commercial,Outskirts,irregular,2,74449,10,0.9755197657179907,1973,0,highway,49,4,6,NA,Yes,NA
19394.6,November-1992,7231.7,duplex,commercial,Center,rectangle,5,8781,8,0.6393451081660688,1985,0,alley,54,2,10,NA,No,NA
14141.9,January-1977,5376.4,duplex,residential,Center,irregular,4,6208,3,0.17159436630268554,1959,1970,street,1,2,1,NA,No,NA
16353.7,September-2004,7120.5,duplex,residential,Border,rectangle,5,35063,1,0.4099653500793118,2001,0,highway,77,4,5,NA,Yes,NA
17268.7,April-1981,4250.1,flat,residential,Border,trapezoid,3,25850,9,0.019307576524988157,1967,1976,street,16,5,1,NA,Yes,NA
15482.2,July-2007,5727.3,flat,residential,Outskirts,rectangle,4,72681,9,0.25786669345770863,2007,0,highway,38,2,5,NA,No,NA
11143.3,September-1988,9744.7,flat,residential,Border,irregular,1,33863,10,0.9033562175282068,1978,1988,highway,75,1,8,NA,Yes,NA
12116.2,June-1987,5204.2,villa,residential,Center,irregular,1,22547,2,0.14872736403708442,1969,1977,alley,8,1,1,NA,Yes, No
8601.1,November-1986,1633.3,villa,residential,Outskirts,irregular,4,58184,1,0.6865591234876582,1982,0,highway,44,4,6,NA,Yes, No
19254.6,June-2008,9052.4,duplex,commercial,Center,trapezoid,1,14018,9,0.3928083213464316,1995,2006,alley,16,3,3,NA,No,NA
14603.8,October-1992,5568.2,villa,residential,Center,trapezoid,2,16461,5,0.6745012299384328,1979,1989,alley,93,4,8,NA,Yes, No
10807.9,February-1971,1335.4,open land,industrial,Border,irregular,1,36193,8,0.6175649750549627,1970,0,street,97,4,10,C,NA,NA
10692.5,May-1993,9881.4,villa,residential,Outskirts,irregular,4,59658,1,0.7013759771143663,1985,0,highway,88,1,8,NA,Yes, No
23799.1,February-2007,11453.2,open land,residential,Center,rectangle,4,25015,3,0.7779126896606067,2007,0,street,25,1,5,C,NA,NA
13706.2,October-1977,5560.3,flat,residential,Outskirts,rectangle,2,69775,3,0.3945352786701356,1961,1972,highway,13,1,4,NA,No,NA
13823.8,August-1988,4910.4,villa,residential,Center,trapezoid,4,6986,3,0.709910873192479,1973,1983,alley,68,1,4,NA,Yes,Yes
21189.4,April-1984,929.3,open land,residential,Border,rectangle,1,30981,6,0.8739350855978615,1973,0,highway,8,5,8,F,NA,NA
16493.3,July-1991,2914.6,duplex,residential,Center,irregular,4,24511,6,0.924617837151166,1981,1989,alley,30,2,10,NA,Yes,NA
16076.3,February-1994,2776.8,open land,commercial,Border,trapezoid,4,20934,5,0.8332566211841571,1991,0,highway,37,5,8,C,NA,NA
17081.4,November-1977,7403.1,open land,commercial,Border,trapezoid,5,36700,10,0.044166298981025864,1967,0,street,56,3,9,F,NA,NA
16767.1,December-1983,9500.0,flat,residential,Outskirts,rectangle,5,68798,4,0.003321085308338634,1971,1980,highway,7,5,5,NA,Yes,NA
7876.1,July-1979,8310.6,villa,residential,Border,irregular,3,29514,3,0.0240542594594908,1962,1971,highway,96,5,1,NA,Yes, No
12732.2,June-1986,3240.8,villa,residential,Outskirts,rectangle,5,75374,1,0.3687896292841859,1973,1982,highway,3,3,8,NA,Yes,Yes
14387.7,August-2008,2236.6,duplex,commercial,Center,irregular,5,14888,8,0.5032184786145386,1992,2001,street,21,1,7,NA,No,NA
17683.7,June-1997,8323.1,flat,commercial,Center,rectangle,3,6541,1,0.5342556380398398,1979,1989,alley,82,1,8,NA,No,NA
12895.0,August-2001,3764.0,villa,residential,Outskirts,rectangle,3,74400,4,0.10801958507738396,1997,0,highway,8,4,7,NA,Yes,Yes
13702.7,November-2003,1625.2,flat,residential,Border,rectangle,1,34505,7,0.9473879481161406,1997,0,highway,16,4,8,NA,No,NA
19424.2,April-1988,7046.8,villa,residential,Center,trapezoid,2,11494,6,0.9806004191735779,1983,0,alley,73,5,3,NA,Yes,Yes
10438.0,August-1978,6108.2,villa,residential,Border,trapezoid,4,24415,9,0.3728293094980075,1959,1968,street,74,5,1,NA,Yes, No
10564.0,January-1991,802.4,villa,residential,Border,rectangle,3,25412,1,0.07075203491933013,1978,1989,street,3,2,5,NA,Yes,Yes
14281.4,June-1987,7529.6,open land,industrial,Border,irregular,2,36244,7,0.39935610072535777,1969,0,highway,3,3,1,F,NA,NA
18739.5,August-1979,9614.6,open land,commercial,Center,trapezoid,1,8141,4,0.8232364565740425,1961,0,street,67,2,9,C,NA,NA
15578.2,July-1987,1851.9,flat,residential,Center,trapezoid,1,6352,3,0.6916838583048319,1979,0,alley,29,5,1,NA,Yes,NA
15581.5,February-2003,1162.3,flat,commercial,Center,trapezoid,1,5008,7,0.12772092877085606,2001,0,alley,12,4,8,NA,Yes,NA
10199.0,May-1987,2216.6,villa,residential,Border,rectangle,4,21186,9,0.8917764838326379,1974,1985,highway,66,4,10,NA,Yes,Yes
12551.0,July-1989,2512.6,duplex,commercial,Outskirts,trapezoid,5,51193,2,0.6047384536508741,1980,0,highway,89,1,9,NA,No,NA
11384.5,March-2008,11865.1,villa,residential,Outskirts,irregular,1,74216,8,0.5043097962732864,1989,2000,highway,67,1,10,NA,Yes,Yes
12638.5,February-1989,7977.7,villa,residential,Outskirts,trapezoid,3,71349,7,0.5330295222159555,1985,0,highway,20,5,1,NA,Yes,Yes
16838.1,June-1998,11697.7,flat,residential,Border,rectangle,2,22232,5,0.9222788535548849,1996,0,highway,31,4,9,NA,Yes,NA
15783.6,August-1996,4984.5,flat,residential,Center,rectangle,3,22724,5,0.7742106288423939,1988,0,street,92,1,5,NA,Yes,NA
13308.8,January-1984,4135.3,open land,residential,Outskirts,irregular,3,57953,6,0.0733596964193225,1979,0,highway,78,1,10,C,NA,NA
14215.6,February-1971,8537.5,flat,residential,Outskirts,trapezoid,1,76717,7,0.4684835832234703,1969,0,highway,7,3,6,NA,No,NA
11374.4,January-1972,2658.5,flat,residential,Outskirts,trapezoid,1,74405,10,0.6980724066577001,1957,1967,highway,35,2,5,NA,Yes,NA
11575.8,September-1985,5205.6,duplex,residential,Outskirts,irregular,2,56407,6,0.7281306891107241,1978,0,highway,43,2,2,NA,No,NA
15670.1,July-1976,4963.5,open land,industrial,Border,trapezoid,1,40322,3,0.908520681927448,1974,0,highway,16,5,3,F,NA,NA
16845.1,May-1971,5622.7,duplex,commercial,Center,rectangle,1,11924,8,0.8278962119471658,1952,1962,alley,25,1,6,NA,No,NA
8588.6,September-1990,5732.8,villa,residential,Border,irregular,3,20408,3,0.016722412298893374,1971,1979,street,44,4,3,NA,Yes,Yes
10214.5,March-1980,11285.2,villa,residential,Border,irregular,1,23833,4,0.7940693012995786,1970,1981,street,9,1,3,NA,Yes,Yes
16822.3,April-1994,8928.5,villa,residential,Border,irregular,5,31168,1,0.8693724293958075,1984,1992,street,12,1,8,NA,Yes, No
19476.0,January-1987,6419.4,open land,commercial,Center,trapezoid,5,12411,2,0.5240525175605146,1976,0,street,63,3,6,F,NA,NA
15599.0,January-2000,5034.8,flat,residential,Center,irregular,4,4324,8,0.1124491374853972,1996,0,alley,31,5,4,NA,Yes,NA
12265.4,February-1970,7997.5,flat,commercial,Border,trapezoid,4,29398,8,0.20685343995661598,1968,0,highway,11,1,5,NA,Yes,NA
14649.6,May-1979,1842.4,flat,commercial,Center,rectangle,3,8349,9,0.39362924335187566,1975,0,street,9,5,6,NA,Yes,NA
16248.4,January-2006,10773.2,duplex,commercial,Border,trapezoid,1,24646,10,0.8714523471916971,1988,1997,street,42,5,3,NA,No,NA
11912.8,June-1980,9157.0,villa,residential,Border,trapezoid,1,34259,1,0.22009686100481196,1977,0,highway,2,3,10,NA,Yes,Yes
15591.3,July-1973,4396.1,duplex,commercial,Center,rectangle,3,16690,4,0.12872231481368568,1963,1971,alley,99,3,2,NA,Yes,NA
21579.9,May-1999,6129.2,open land,industrial,Center,trapezoid,5,21279,2,0.07745357338310399,1994,0,alley,25,3,5,F,NA,NA
13890.0,June-2005,6232.5,villa,residential,Border,rectangle,4,38498,4,0.7563226608319602,2003,0,street,86,5,9,NA,Yes, No
12631.2,December-1980,6776.1,flat,commercial,Outskirts,rectangle,1,64137,3,0.13644879110191188,1978,0,highway,35,2,1,NA,No,NA
16970.2,November-2006,1944.6,open land,commercial,Outskirts,trapezoid,5,53753,2,0.5179651874899075,2000,0,highway,79,5,9,F,NA,NA
12339.1,March-1996,2264.2,flat,commercial,Outskirts,trapezoid,2,61863,1,0.30126774791396194,1981,1991,highway,5,1,7,NA,Yes,NA
16170.7,August-1977,9955.0,duplex,commercial,Border,trapezoid,4,28702,6,0.739718823733972,1960,1969,street,17,4,9,NA,No,NA
25244.6,April-2002,8034.7,open land,commercial,Center,rectangle,5,19250,6,0.06919426201431855,1987,0,street,93,3,6,F,NA,NA
14008.4,February-1986,2459.3,villa,residential,Center,rectangle,3,6592,4,0.8205452299535798,1976,1986,alley,94,5,9,NA,Yes,Yes
14872.2,November-1984,9011.8,duplex,residential,Border,trapezoid,1,23048,6,0.46783579923711416,1968,1978,highway,16,4,6,NA,Yes,NA
14980.2,October-1976,10333.2,duplex,commercial,Center,irregular,3,10873,9,0.8554039179643402,1957,1968,street,27,3,2,NA,No,NA
14549.8,September-1985,7735.3,open land,residential,Border,irregular,2,32127,1,0.49018756471697167,1968,0,street,95,3,5,C,NA,NA
21350.1,April-2007,7507.9,open land,industrial,Border,rectangle,3,24043,5,0.011884581376211512,2005,0,highway,50,2,2,C,NA,NA
11174.6,September-2004,8815.5,villa,residential,Outskirts,irregular,5,58014,10,0.8312663789412861,2002,0,highway,70,5,3,NA,Yes,Yes
16519.4,July-2001,8096.5,flat,residential,Border,rectangle,4,32477,5,0.26054310892559973,1994,0,street,1,3,2,NA,No,NA
18657.1,April-2008,6734.7,duplex,commercial,Border,irregular,5,39406,1,0.2339121503976962,1990,1998,street,36,4,3,NA,Yes,NA
14611.4,January-1994,11335.0,flat,commercial,Border,trapezoid,3,22380,1,0.4360882913471278,1989,0,street,49,1,4,NA,No,NA
8738.6,November-1993,5050.5,villa,residential,Outskirts,irregular,2,72612,6,0.8398339399675572,1991,0,highway,83,4,5,NA,Yes,Yes
18348.7,December-2001,1709.2,open land,residential,Border,rectangle,3,29420,6,0.9530118881059463,2000,0,street,23,3,7,F,NA,NA
10186.5,June-1994,5174.1,flat,residential,Border,irregular,3,22217,8,0.35008279926129093,1984,1994,highway,51,2,5,NA,Yes,NA
13672.0,December-1971,5557.9,duplex,residential,Border,rectangle,2,39043,5,0.15859201079592322,1963,0,highway,60,5,7,NA,No,NA
22752.1,April-2007,4012.7,open land,residential,Outskirts,trapezoid,4,54381,9,0.5618135405108001,1992,0,highway,5,4,2,C,NA,NA
16669.0,February-2003,4168.9,open land,commercial,Outskirts,trapezoid,5,50165,10,0.8130445241760486,1985,0,highway,40,2,3,C,NA,NA
9884.8,September-1972,5436.4,villa,residential,Border,trapezoid,3,30298,9,0.2159040921899863,1958,1966,highway,34,3,8,NA,Yes, No
17142.4,February-1972,9299.2,open land,industrial,Border,rectangle,1,32386,1,0.844115818107065,1964,0,street,47,3,1,F,NA,NA
13229.3,July-1976,6609.5,flat,commercial,Border,rectangle,5,30296,2,0.036314227047135605,1962,1972,highway,67,5,10,NA,Yes,NA
14987.1,August-1971,4054.5,open land,residential,Outskirts,irregular,5,68781,3,0.409311357236134,1955,0,highway,18,5,4,C,NA,NA
20675.1,April-2003,10876.5,villa,residential,Center,rectangle,1,7105,10,0.6247786238944196,1994,0,street,41,3,4,NA,Yes, No
18084.6,October-1972,7801.7,open land,residential,Outskirts,trapezoid,5,73169,9,0.7132489922516243,1956,0,highway,0,1,3,C,NA,NA
16618.3,August-2000,2870.0,flat,residential,Center,rectangle,4,14712,7,0.07673785302607983,1982,1992,alley,61,2,2,NA,Yes,NA
12061.4,July-1970,10149.8,villa,residential,Outskirts,trapezoid,4,57762,5,0.2993110886458642,1961,0,highway,32,2,8,NA,Yes,Yes
14061.6,February-1979,2813.4,villa,residential,Center,rectangle,3,15933,9,0.9488438273242947,1966,1974,alley,32,1,2,NA,Yes, No
16338.2,February-2006,9175.0,duplex,commercial,Border,trapezoid,3,36177,8,0.9753018099642626,2001,0,highway,7,2,6,NA,No,NA
12017.4,February-1980,7671.9,villa,residential,Outskirts,rectangle,2,55867,8,0.6611418180741129,1971,0,highway,60,5,8,NA,Yes,Yes
13776.9,June-1998,7807.2,duplex,commercial,Border,trapezoid,1,27222,9,0.3347478131605143,1998,0,highway,39,3,5,NA,Yes,NA
15614.9,March-2002,1632.9,open land,industrial,Outskirts,trapezoid,5,70436,5,0.2928951181662357,1986,0,highway,82,5,5,C,NA,NA
17944.7,March-2004,10613.7,open land,industrial,Outskirts,irregular,5,56527,1,0.38789914378106405,2003,0,highway,17,4,8,C,NA,NA
17788.1,May-1991,7029.8,open land,commercial,Border,trapezoid,2,37283,1,0.714611270989354,1980,0,street,21,3,2,F,NA,NA
13627.5,April-1970,2543.2,villa,residential,Center,irregular,1,15758,8,0.9355682724004856,1959,1967,street,25,2,6,NA,Yes,Yes
17364.0,April-1970,3130.6,flat,commercial,Center,rectangle,5,2213,8,0.03222473412927229,1953,1961,street,93,1,9,NA,Yes,NA
13419.4,February-1993,1945.7,open land,industrial,Outskirts,irregular,4,58483,7,0.7944229106785164,1992,0,highway,61,5,6,C,NA,NA
7932.6,January-1997,1280.3,villa,residential,Border,irregular,2,24678,9,0.49882440618901935,1997,0,street,49,5,8,NA,Yes,Yes
16242.2,October-2005,4971.2,villa,residential,Center,trapezoid,3,18055,2,0.5552464750824834,2002,0,alley,44,5,9,NA,Yes,Yes
15098.9,May-2004,6936.5,flat,residential,Center,irregular,5,15340,2,0.39262553185076565,1991,2000,street,54,3,3,NA,No,NA
17820.4,August-1972,5836.7,flat,residential,Center,trapezoid,5,19422,2,0.30439460057864964,1955,1964,alley,33,5,9,NA,No,NA
16774.7,November-1988,8783.1,flat,commercial,Center,trapezoid,1,13295,4,0.38653958893749674,1976,1987,alley,71,5,5,NA,No,NA
17569.8,November-1999,2343.9,open land,residential,Border,rectangle,3,37609,7,0.45294711853639025,1998,0,highway,2,3,7,C,NA,NA
16077.0,August-1993,2446.8,duplex,commercial,Center,rectangle,5,24047,8,0.6419164148161849,1991,0,street,59,1,5,NA,No,NA
15783.1,October-1990,4528.3,duplex,commercial,Outskirts,rectangle,3,62286,1,0.4708446384015259,1978,1988,highway,10,5,9,NA,Yes,NA
15166.8,March-2007,9363.0,duplex,residential,Outskirts,irregular,5,51837,10,0.6573360197021066,2007,0,highway,2,1,1,NA,Yes,NA
14234.5,November-1974,11703.1,villa,residential,Outskirts,rectangle,5,58634,6,0.39001157708940637,1959,1967,highway,15,5,3,NA,Yes,Yes
12116.6,April-1982,4831.7,villa,residential,Outskirts,irregular,1,68209,7,0.8325169274246376,1971,1981,highway,47,1,2,NA,Yes,Yes
12463.4,November-1989,9889.0,villa,residential,Outskirts,irregular,5,66050,10,0.7672163951898201,1984,0,highway,23,4,10,NA,Yes, No
14098.4,June-1979,913.3,open land,residential,Border,irregular,5,21494,10,0.06151334044269996,1979,0,street,32,5,10,F,NA,NA
16186.7,October-2008,5145.4,duplex,commercial,Border,rectangle,5,31843,4,0.0705085631077087,2002,0,street,53,5,7,NA,No,NA
14946.7,June-1972,11023.3,duplex,commercial,Outskirts,trapezoid,1,53677,10,0.6994959375171886,1958,1967,highway,44,5,10,NA,Yes,NA
16728.6,September-1980,8107.9,open land,industrial,Outskirts,rectangle,4,51285,10,0.6546277249581942,1961,0,highway,60,2,6,C,NA,NA
18055.5,June-1983,8202.7,open land,commercial,Border,rectangle,5,20348,8,0.2994209957518491,1965,0,street,30,1,10,C,NA,NA
13571.7,September-1990,6083.6,open land,industrial,Outskirts,irregular,3,57184,5,0.6376595273151199,1988,0,highway,87,2,4,F,NA,NA
12261.7,November-1976,9771.1,duplex,commercial,Border,irregular,2,22224,5,0.6926469715818353,1965,1973,street,69,3,10,NA,Yes,NA
10626.2,June-1985,1404.3,duplex,residential,Border,irregular,4,27414,9,0.8515075606852952,1966,1974,highway,5,2,1,NA,Yes,NA
18509.4,October-2009,10127.8,duplex,residential,Center,trapezoid,3,10468,5,0.3580851586113456,2007,0,street,87,3,5,NA,Yes,NA
14130.5,December-2005,3396.0,duplex,residential,Outskirts,irregular,5,64180,10,0.5002934270760686,1998,0,highway,11,5,7,NA,No,NA
12880.9,May-1975,6107.9,flat,residential,Outskirts,trapezoid,5,71750,3,0.18240715819730613,1971,0,highway,99,2,9,NA,No,NA
11572.4,February-1980,3490.4,flat,commercial,Border,trapezoid,1,21592,1,0.3909252966833485,1963,1972,street,20,5,2,NA,Yes,NA
13125.4,March-1976,3812.9,flat,residential,Outskirts,rectangle,1,72848,2,0.16445285636439388,1968,0,highway,55,5,9,NA,Yes,NA
13189.8,July-1997,6125.7,villa,residential,Border,rectangle,4,34442,10,0.5301832610397862,1990,0,street,27,3,8,NA,Yes,Yes
16853.0,February-2006,10356.8,open land,commercial,Outskirts,irregular,2,77667,6,0.864072227201517,1998,0,highway,52,1,7,C,NA,NA
21832.0,April-1988,7237.2,flat,residential,Center,trapezoid,3,13971,3,0.2618029529912097,1969,1979,alley,48,3,2,NA,No,NA
8978.4,September-1972,7527.6,villa,residential,Border,irregular,3,33676,2,0.6605336462162629,1964,0,street,81,5,7,NA,Yes,Yes
10576.1,March-1994,7052.8,flat,commercial,Outskirts,irregular,1,66571,10,0.47060770967790766,1991,0,highway,42,2,2,NA,Yes,NA
18179.2,January-1994,8523.0,flat,residential,Center,trapezoid,3,22048,6,0.32776693521261446,1984,1995,street,12,4,10,NA,No,NA
17659.6,January-1981,11533.2,open land,residential,Border,trapezoid,1,33771,5,0.7263499646415319,1976,0,highway,79,3,6,F,NA,NA
16857.4,November-1998,3358.5,open land,residential,Center,irregular,2,5349,10,0.651712121720829,1998,0,street,30,4,6,C,NA,NA
10123.1,November-1974,5210.4,duplex,commercial,Border,irregular,2,32554,5,0.6023633386025067,1956,1967,street,90,5,3,NA,Yes,NA
19760.3,November-2007,11394.1,open land,residential,Border,trapezoid,3,37541,4,0.2774746906430111,1998,0,highway,58,5,3,F,NA,NA
17760.2,February-1995,6702.5,flat,residential,Center,trapezoid,3,19715,6,0.2573034276727044,1977,1988,alley,34,4,1,NA,Yes,NA
21736.1,April-1985,2954.5,open land,industrial,Center,irregular,5,15273,6,0.13807324020941814,1967,0,alley,30,3,4,F,NA,NA
20552.0,August-1989,8813.8,duplex,residential,Center,trapezoid,4,12642,7,0.6697609360512218,1986,0,alley,36,5,10,NA,Yes,NA
6151.6,May-1987,1739.7,villa,residential,Border,irregular,2,21317,8,0.9924831593506361,1985,0,highway,53,1,5,NA,Yes,Yes
13519.5,March-2007,1277.7,duplex,residential,Center,irregular,2,25106,6,0.22034951655121593,1994,2005,street,71,4,5,NA,Yes,NA
23399.2,August-1984,9714.0,open land,commercial,Center,rectangle,5,23768,10,0.8071993911911226,1984,0,alley,20,4,6,C,NA,NA
11444.4,March-1993,11578.7,villa,residential,Border,trapezoid,2,34116,7,0.29014086416111606,1982,1993,highway,79,1,2,NA,Yes, No
16877.2,June-1975,9845.9,flat,residential,Center,rectangle,2,14365,9,0.4167486969037869,1958,1969,street,62,5,7,NA,No,NA
12454.6,March-2009,950.1,villa,residential,Center,trapezoid,4,19100,3,0.46534688450182415,2004,0,street,83,2,3,NA,Yes, No
16210.3,October-1982,9048.6,duplex,residential,Outskirts,rectangle,2,70301,5,0.4173574293843626,1978,0,highway,37,4,2,NA,No,NA
23699.1,April-2009,1897.5,open land,commercial,Center,rectangle,2,13285,9,0.6215432003277441,1997,0,alley,85,2,4,C,NA,NA
8385.0,July-1975,2262.0,villa,residential,Border,irregular,4,28477,3,0.720572554489699,1964,1974,street,19,3,5,NA,Yes, No
18303.9,October-1988,1510.8,open land,residential,Center,trapezoid,3,19728,9,0.5793317427238414,1973,0,alley,91,1,4,F,NA,NA
18129.7,April-1971,1159.6,villa,residential,Center,rectangle,2,19334,5,0.5138778645573754,1956,1965,alley,5,1,6,NA,Yes, No
17591.4,January-2001,5442.3,open land,commercial,Outskirts,trapezoid,4,64197,9,0.9529052159613303,1983,0,highway,39,1,10,C,NA,NA
18575.2,June-1976,9817.4,open land,industrial,Center,trapezoid,1,16857,1,0.5671907729518305,1962,0,street,55,3,1,F,NA,NA
13074.0,January-1996,3355.5,flat,residential,Outskirts,rectangle,2,59980,4,0.2336305691441798,1980,1991,highway,70,5,2,NA,Yes,NA
13383.2,May-1990,10433.1,duplex,commercial,Outskirts,irregular,1,78621,8,0.42059810014601506,1984,0,highway,43,3,6,NA,Yes,NA
19497.8,April-2006,7102.0,flat,residential,Border,rectangle,2,20367,3,0.8463786024256812,1987,1998,street,69,2,5,NA,Yes,NA
11505.8,February-1993,8362.4,villa,residential,Border,rectangle,1,37573,1,0.1152081670934132,1982,1992,street,88,3,2,NA,Yes,Yes
17396.5,June-2003,11087.9,villa,residential,Center,rectangle,1,7816,4,0.9307930954570913,1997,0,alley,64,1,10,NA,Yes,Yes
9266.9,December-1987,4278.3,villa,residential,Border,rectangle,3,21169,10,0.03463491361710991,1976,1986,highway,77,2,3,NA,Yes, No
15661.8,February-1984,5228.5,flat,residential,Center,trapezoid,4,11848,5,0.39221117672260797,1981,0,street,49,2,10,NA,Yes,NA
13497.9,April-1976,5611.0,villa,residential,Border,trapezoid,1,27399,7,0.5440850863469765,1966,1974,highway,90,5,8,NA,Yes,Yes
15376.7,September-1970,7440.7,open land,industrial,Outskirts,trapezoid,4,56760,8,0.7288440790468634,1962,0,highway,82,1,6,F,NA,NA
8657.1,December-1977,4245.3,flat,commercial,Outskirts,irregular,3,50820,4,0.3680181616212689,1973,0,highway,73,2,4,NA,No,NA
15519.8,May-1994,11233.2,duplex,commercial,Outskirts,trapezoid,1,64494,4,0.14625003521822966,1983,1992,highway,48,3,6,NA,No,NA
14357.7,February-1993,10021.6,villa,residential,Outskirts,trapezoid,4,73569,5,0.8992898327841256,1983,1994,highway,56,5,7,NA,Yes, No
14011.2,October-1992,7573.4,open land,commercial,Border,irregular,1,39098,10,0.3475880385513911,1978,0,street,94,1,10,F,NA,NA
