Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
16969.7,April-1983,7820.8,villa,residential,Center,irregular,5,20851,5,0.28596898680615734,1982,0.0,street,44,2,5,NA,Yes, No
15101.0,May-1989,1890.2,open land,industrial,Border,rectangle,5,28653,3,0.262672708446001,1974,0.0,highway,50,2,3,F,NA,NA
14550.6,October-1989,4057.7,open land,residential,Border,irregular,4,36038,5,0.2404037469586845,1982,,highway,62,4,9,F,NA,NA
13085.3,December-2002,7523.4,villa,residential,Border,trapezoid,2,36318mts,4,0.8450429488184387,2001,0.0,street,44,3,10,NA,Yes,Yes
14502.7,November-2008,1626.5,open land,industrial,Outskirts,irregular,4,70198,1,0.3691447076638772,1994,,highway,20,3,5,C,NA,NA
9276.6,August-1985,2291.5,villa,residential,Outskirts,trapezoid,1,61891,8,0.13568220186690005,1971,1982.0,highway,5,1,6,,Yes,Yes
22227.2,May-02,7872.3,open land,commercial,Center,trapezoid,4,22255,2,0.9712905575786005,1995,0.0,street,3,4,5,F,NA,NA
13412.4,September-2007,9279.7,duplex,residential,Border,irregular,3,33902,3,0.028937320467734784,1992,2003.0,street,93,1,6,NA,Yes,
18364.4,August-1997,10549.1,duplex,commercial,Center,irregular,5,24097mts,1,0.7520993119581098,1987,1995.0,street,2,4,8,NA,No,
17396.7,June-1996,5470.8,open land,residential,Outskirts,trapezoid,5,72714mts,10,0.005772268814185799,1985,,highway,76,2,6,F,NA,
15531.1,Mar-1987,7140.1,flat,residential,Outskirts,rectangle,5,71281mts,7,0.1333213622192293,1970,1981.0,highway,35,3,8,NA,Yes,NA
15764.2,February-1993,6904.0,villa,residential,Center,rectangle,4,16521mts,8,0.6202983072104269,1980,1990.0,alley,77,3,1,,Yes, No
19294.5,Dec-1985,9471.8,duplex,residential,Center,trapezoid,4,14181mts,6,0.21697443458205712,1970,1981.0,alley,39,3,3,,No,NA
13337.1,March-1995,8203.8,flat,commercial,Border,trapezoid,2,40453mts,8,0.8537954786186558,1992,0.0,street,73,2,2,,Yes,NA
20001.1,Mar-2004,4606.7,open land,residential,Center,trapezoid,5,21316mts,9,0.34938918864924806,1993,0.0,street,44,2,1,F,NA,
19017.6,December-1995,10510.4,land,residential,Outskirts,trapezoid,2,67684,10,0.20780932692273613,1990,,highway,42,4,2,F,NA,NA
17932.4,May-1987,3296.0,open land,industrial,Center,trapezoid,4,10169mts,5,0.2038055928980016,1984,0.0,alley,85,1,4,F,NA,
12949.2,October-1979,7480.7,duplex,residential,Outskirts,irregular,4,58357mts,3,0.3294248803769818,1968,1978.0,highway,38,3,5,,No,NA
10780.8,December-1985,5607.6,flat,residential,Outskirts,irregular,4,74703,1,0.0591892828891345,1971,1980.0,highway,96,5,1,NA,Yes,NA
18979.7,Jul-1997,11469.2,land,industrial,Border,rectangle,4,26694,5,0.5920279987778256,1996,0.0,street,95,3,9,C,NA,NA
17176.1,November-07,9840.1,open land,industrial,Outskirts,irregular,5,51326,8,0.603232035175669,1997,0.0,highway,37,2,8,F,NA,NA
12809.5,Mar-1981,3043.4,duplex,commercial,Border,trapezoid,3,25190,7,0.26121694903700743,1966,1974.0,street,42,4,9,NA,Yes,NA
10034.7,December-02,1885.3,flat,residential,Outskirts,irregular,1,72904,5,0.2376297237605126,2001,0.0,highway,91,4,8,,No,NA
13363.5,June-1991,4211.1,villa,residential,Center,trapezoid,5,4321mts,4,0.5417119146365129,1989,0.0,street,98,5,9,NA,Yes, No
11314.9,Jun-2003,1819.4,duplex,commercial,Outskirts,irregular,3,58970,3,0.2913086867143291,1993,2003.0,highway,62,5,7,NA,Yes,NA
14748.6,June-1990,4638.5,duplex,residential,Center,irregular,3,4055,10,0.904617034941053,1987,0.0,street,31,2,10,NA,Yes,
12672.3,August-2008,2651.3,villa,residential,Outskirts,rectangle,4,59135,2,0.393492948392417,1998,2006.0,highway,48,4,7,NA,Yes, No
18762.0,November-1985,4774.0,open land,residential,Center,irregular,3,16942,6,0.32543605046406066,1980,,alley,21,2,7,F,NA,NA
17137.1,Aug-1999,11124.4,duplex,commercial,Outskirts,trapezoid,5,58810,4,0.1035396469942671,1997,0.0,highway,61,5,10,NA,Yes,
12996.0,May-07,10002.0,duplex,commercial,Outskirts,irregular,2,51041mts,6,0.28036728370053443,2006,0.0,highway,88,5,2,NA,Yes,NA
10702.5,February-1990,2153.2,villa,residential,Outskirts,rectangle,3,55981,4,0.08311203247045496,1972,1982.0,highway,34,4,6,,Yes,Yes
20025.4,Nov-2002,4395.1,open land,residential,Center,trapezoid,1,12108mts,8,0.22326374986004216,1992,0.0,alley,55,3,7,C,NA,NA
13049.2,November-1975,11461.1,villa,residential,Border,rectangle,4,33882mts,5,0.3698822879673236,1963,1972.0,street,72,2,9,,Yes,Yes
18843.8,October-2006,11908.8,villa,residential,Center,rectangle,1,8272mts,7,0.8175963394165047,2005,0.0,alley,21,3,6,NA,Yes, No
16981.3,January-1995,7467.8,open land,commercial,Border,trapezoid,4,39739,10,0.15877594777166004,1980,,street,79,2,5,F,NA,
15029.2,February-1970,10795.5,open land,residential,Outskirts,irregular,2,66142,10,0.0775192115257799,1967,,highway,84,4,9,C,NA,
22760.2,April-87,7281.6,duplex,residential,Center,rectangle,4,23803,1,0.4810890914283571,1968,1978.0,street,40,2,1,,Yes,
12978.8,August-1970,7058.3,flat,residential,Border,rectangle,5,29075,3,0.4736183432553216,1963,0.0,highway,95,3,7,NA,No,NA
13050.5,November-84,7088.5,flat,residential,Center,irregular,5,8347,9,0.5804048811929637,1970,1981.0,street,68,1,1,,Yes,NA
14585.1,December-1997,6499.0,open land,industrial,Outskirts,irregular,4,54936mts,7,0.5778999305812855,1990,,highway,71,4,6,C,NA,NA
18540.2,April-1974,10239.2,villa,residential,Center,rectangle,1,16269mts,2,0.1542609354025758,1972,0.0,street,75,1,8,,Yes, No
13118.5,November-94,6639.8,flat,commercial,Outskirts,trapezoid,3,56334,3,0.8860071596036679,1992,0.0,highway,95,2,10,NA,No,NA
17425.0,November-2002,6778.5,flat,commercial,Center,rectangle,3,15449mts,4,0.471471759195615,1990,1998.0,street,41,5,7,,Yes,NA
14939.1,December-2002,8394.9,villa,residential,Outskirts,rectangle,2,63417,2,0.8085897932239408,1994,0.0,highway,12,3,10,NA,Yes, No
15283.0,June-2005,8755.6,flat,residential,Border,rectangle,3,27831,7,0.27921995862307125,1986,1996.0,highway,67,4,9,NA,No,
26169.2,April-1986,6762.3,open land,residential,Center,rectangle,5,23543,7,0.4428205006133118,1967,,street,51,5,7,F,NA,NA
17134.6,July-09,3829.7,open land,industrial,Outskirts,trapezoid,5,54237,4,0.6217843092660527,1997,,highway,32,1,4,F,NA,
16525.6,February-2005,10132.8,flat,commercial,Center,rectangle,1,20767,10,0.45941653100257884,1990,2000.0,street,90,3,3,NA,Yes,NA
12795.7,December-1970,3057.3,open land,residential,Border,irregular,4,28426,10,0.4994349044287155,1964,0.0,street,45,2,2,C,NA,NA
12549.0,September-81,9134.2,villa,residential,Outskirts,rectangle,2,53772mts,6,0.3800755491015827,1980,0.0,highway,22,1,5,NA,Yes, No
13276.7,Feb-1979,5473.8,duplex,commercial,Border,trapezoid,3,29012,2,0.22678775849147392,1962,1970.0,street,47,2,8,,Yes,NA
11394.3,November-1974,4412.0,villa,residential,Center,irregular,1,18581,3,0.3902161870139914,1970,0.0,alley,40,5,5,NA,Yes,Yes
14733.2,May-1979,9286.1,flat,residential,Border,rectangle,2,30688,4,0.15692565110792855,1971,0.0,street,67,4,9,,Yes,NA
20479.5,September-1999,8551.1,open land,industrial,Center,trapezoid,1,18639mts,6,0.08160973404225835,1997,0.0,alley,83,5,5,F,NA,NA
16422.1,August-1977,11460.9,land,industrial,Outskirts,trapezoid,4,61148,8,0.06113171323975708,1972,,highway,90,4,1,C,NA,
18818.0,June-1971,10716.4,flat,residential,Center,trapezoid,5,22098,1,0.2925959264037108,1953,1961.0,alley,29,4,1,NA,No,NA
14994.3,Mar-1985,1962.3,open land,commercial,Border,trapezoid,3,32896,9,0.5534113506869666,1982,,street,47,3,6,C,NA,NA
11604.2,October-1984,2535.3,villa,residential,Border,rectangle,3,40013,9,0.9373152614448444,1983,0.0,street,23,5,4,NA,Yes,Yes
12159.9,May-1976,11730.4,villa,residential,Outskirts,irregular,5,67762,5,0.5026645820425478,1966,1977.0,highway,25,3,9,NA,Yes, No
10724.6,January-1981,8055.3,villa,residential,Border,rectangle,3,38810mts,7,0.4135282567790348,1971,1979.0,highway,96,4,3,NA,Yes,Yes
10449.8,May-1975,8139.7,flat,commercial,Outskirts,irregular,4,76652mts,5,0.27326318513303527,1957,1967.0,highway,84,2,5,NA,No,
9704.6,July-1977,8336.0,villa,residential,Outskirts,irregular,2,50744,6,0.8934463330431032,1967,1977.0,highway,22,3,8,,Yes,Yes
8802.1,November-97,2167.9,villa,residential,Outskirts,irregular,5,50408mts,2,0.5695030522742192,1994,0.0,highway,69,4,5,NA,Yes, No
11135.1,May-1974,3488.4,flat,residential,Outskirts,irregular,5,53558,8,0.8361013255621347,1968,0.0,highway,3,3,4,NA,Yes,
13050.1,December-2005,3581.2,flat,residential,Border,trapezoid,5,38899mts,7,0.05282322242476778,1988,1997.0,highway,78,4,7,NA,No,NA
19279.2,July-1981,11694.3,open land,residential,Outskirts,trapezoid,4,73937,2,0.4312159715866123,1980,0.0,highway,26,1,2,C,NA,NA
16909.5,August-2006,5344.6,villa,residential,Center,rectangle,5,14112,5,0.8089409456452694,1999,0.0,alley,69,4,8,NA,Yes,Yes
17740.7,February-89,2574.3,land,residential,Border,rectangle,2,28137,9,0.8180028325035519,1988,0.0,street,24,5,10,C,NA,NA
15848.7,April-71,3480.8,villa,residential,Center,irregular,2,24688,5,0.47694078758737535,1966,0.0,alley,8,1,6,NA,Yes,Yes
13203.9,July-2006,7846.8,villa,residential,Outskirts,trapezoid,4,65263,10,0.3103773391992586,2002,0.0,highway,53,3,7,NA,Yes, No
13999.5,October-1982,5560.4,open land,industrial,Outskirts,irregular,3,54943mts,7,0.992293458555451,1965,0.0,highway,69,4,8,F,NA,NA
16052.3,December-1993,6172.9,duplex,residential,Center,irregular,4,3541,3,0.17088227939485123,1989,0.0,alley,53,1,7,,Yes,NA
11255.0,March-1992,959.6,villa,residential,Outskirts,trapezoid,5,56878,8,0.8035170476374816,1975,1983.0,highway,30,4,9,NA,Yes, No
10731.5,December-1990,1769.1,flat,commercial,Border,trapezoid,4,40258mts,5,0.9623971826469054,1978,1988.0,highway,81,2,3,NA,Yes,NA
10403.2,March-84,9353.1,duplex,commercial,Border,irregular,2,27120,8,0.33426255090750967,1967,1978.0,highway,72,1,1,NA,Yes,NA
20279.8,April-2004,5762.5,villa,residential,Center,rectangle,1,21302mts,9,0.5067008674213317,1997,0.0,alley,75,3,7,,Yes, No
13059.8,January-73,6018.5,flat,residential,Outskirts,rectangle,5,61499,3,0.20661412065476692,1968,0.0,highway,78,2,2,NA,No,NA
16198.8,March-1991,5761.2,villa,residential,Center,rectangle,4,15869,7,0.030170803700429794,1979,1990.0,alley,2,4,3,NA,Yes,Yes
15287.6,December-1999,9302.8,flat,residential,Center,irregular,3,18130,5,0.6590464040754964,1987,1997.0,street,29,1,2,NA,Yes,NA
13568.6,December-1992,2548.2,villa,residential,Center,rectangle,2,7851,4,0.10834165530035844,1987,0.0,street,12,5,3,NA,Yes, No
20428.6,Nov-2003,4260.5,open land,industrial,Center,rectangle,2,8754,10,0.9964772672844617,1998,0.0,alley,68,4,4,F,NA,NA
9422.3,September-1987,2172.0,villa,residential,Outskirts,trapezoid,1,78210,7,0.24469804654252958,1985,0.0,highway,48,2,3,NA,Yes, No
19074.7,November-84,2882.4,land,industrial,Center,rectangle,4,17506,5,0.48959356340739935,1983,0.0,street,39,5,7,F,NA,NA
15333.5,December-1981,9415.1,duplex,commercial,Outskirts,rectangle,4,69359,6,0.4556000761452006,1969,1977.0,highway,46,1,2,NA,No,NA
18362.6,November-75,9844.4,open land,residential,Border,rectangle,1,24633,1,0.4884818894035121,1973,0.0,highway,6,2,10,C,NA,NA
12821.0,July-00,11368.6,villa,residential,Outskirts,irregular,1,73295,1,0.6576099650071229,1988,1999.0,highway,12,3,9,NA,Yes, No
11551.6,May-1974,7465.6,flat,commercial,Outskirts,irregular,5,69743mts,5,0.6671701799688383,1960,1968.0,highway,67,4,9,,No,
12541.4,November-2000,1307.4,duplex,commercial,Border,trapezoid,1,28358mts,4,0.4062671347051017,1986,1994.0,highway,0,5,1,NA,No,
8229.4,December-75,3795.7,villa,residential,Border,irregular,4,34292,1,0.31992353579897836,1974,0.0,street,59,3,10,NA,Yes,Yes
8788.1,Nov-1980,1126.3,flat,residential,Outskirts,irregular,3,62813,10,0.383073217763222,1969,1980.0,highway,71,2,8,NA,No,
17683.6,January-2007,10094.4,flat,residential,Center,rectangle,2,19375,8,0.9280005444628646,1994,2003.0,street,88,2,1,NA,No,NA
15348.9,November-1971,8952.2,duplex,commercial,Center,trapezoid,4,2439,5,0.10861288432592975,1957,1966.0,street,79,4,2,NA,Yes,NA
13214.7,July-98,9541.4,villa,residential,Outskirts,rectangle,1,65594mts,10,0.9578545170946744,1986,1994.0,highway,29,2,2,,Yes,Yes
15281.5,October-1978,4209.0,duplex,commercial,Center,rectangle,2,14593,1,0.13570481756336006,1972,0.0,street,54,1,10,,Yes,
16067.0,July-1988,7850.6,land,commercial,Border,trapezoid,1,31020,10,0.7165399550444622,1976,0.0,street,86,3,3,F,NA,NA
18530.5,July-1995,9834.2,open land,commercial,Outskirts,trapezoid,4,72483mts,9,0.3920876603306169,1995,0.0,highway,48,4,3,C,NA,NA
15399.3,March-1993,7824.8,open land,residential,Border,irregular,3,39638mts,1,0.5205587205229287,1991,,highway,92,3,7,F,NA,NA
12944.8,November-1971,5670.3,land,industrial,Outskirts,irregular,1,76354,4,0.753275784648506,1952,0.0,highway,91,5,10,C,NA,NA
12562.4,November-1983,4406.1,flat,commercial,Outskirts,trapezoid,4,72638,5,0.2661849498228218,1969,1978.0,highway,39,1,9,NA,No,NA
19836.9,April-1980,9508.0,duplex,residential,Center,irregular,1,5736mts,9,0.3418573835861298,1961,1972.0,alley,82,1,9,,Yes,NA
13489.9,Mar-1989,7354.5,flat,residential,Border,rectangle,2,34921mts,8,0.3010154107279387,1974,1985.0,highway,67,5,2,,No,
14232.7,December-04,4573.1,land,commercial,Border,irregular,5,30394,10,0.07749240314594796,1991,0.0,highway,53,4,7,C,NA,NA
13683.5,March-1971,3554.7,duplex,residential,Border,rectangle,3,33915,5,0.7734770007344305,1955,1966.0,street,57,3,4,NA,No,NA
15485.0,April-75,980.8,flat,residential,Border,rectangle,4,26599,8,0.4185117999118013,1970,0.0,highway,87,3,9,NA,No,NA
23703.3,July-2008,11622.3,open land,commercial,Center,rectangle,2,7582,10,0.25125618344091594,1999,0.0,alley,28,4,8,C,NA,NA
23085.8,May-2006,3940.7,open land,residential,Center,rectangle,4,11226,2,0.3780208144807087,2006,0.0,alley,8,5,6,C,NA,NA
10548.0,July-1972,1051.2,flat,residential,Center,irregular,2,11297mts,7,0.7908274940165302,1962,1972.0,street,62,3,4,NA,No,NA
18880.6,Feb-1985,8595.2,open land,commercial,Center,trapezoid,1,7224mts,3,0.38885018283180905,1969,0.0,alley,95,1,1,F,NA,NA
16275.5,Oct-1995,3892.2,open land,residential,Border,trapezoid,5,22321,3,0.5784098364408015,1993,0.0,street,98,2,5,C,NA,NA
13188.5,July-1978,7968.6,flat,residential,Outskirts,trapezoid,3,61282mts,8,0.0607739168406366,1978,0.0,highway,33,1,3,,No,NA
15208.7,Oct-1972,11970.0,flat,commercial,Border,rectangle,4,35067mts,9,0.8913683238027678,1971,0.0,highway,27,4,4,,No,
9616.4,January-1983,1015.6,villa,residential,Outskirts,rectangle,5,56517mts,9,0.5358892997099142,1978,0.0,highway,93,1,8,NA,Yes, No
14029.9,May-2008,4910.9,flat,residential,Border,rectangle,3,29901mts,3,0.6772140316912058,1994,2005.0,street,92,1,5,NA,Yes,NA
17504.7,May-1998,9147.1,flat,commercial,Center,rectangle,5,21618mts,5,0.8806654654478522,1979,1990.0,street,85,1,8,NA,Yes,
13883.0,January-1976,7572.5,land,commercial,Outskirts,irregular,4,76199,1,0.04182809720728753,1962,0.0,highway,87,2,6,C,NA,NA
11217.7,September-1994,7168.8,villa,residential,Border,rectangle,1,22525,5,0.18535877803726564,1994,0.0,highway,79,4,8,NA,Yes, No
13562.1,October-1994,3319.8,flat,residential,Border,rectangle,4,26876,5,0.8260174837908714,1978,1989.0,street,51,2,1,,No,
11692.6,Jul-1979,1343.0,duplex,residential,Border,rectangle,3,38009mts,8,0.05837406936112344,1965,1973.0,highway,85,4,3,,Yes,NA
12494.7,November-2005,7972.1,villa,residential,Outskirts,trapezoid,1,69298mts,7,0.9225751280259209,2000,0.0,highway,70,3,4,NA,Yes, No
18474.2,September-2006,11497.3,open land,industrial,Outskirts,irregular,2,80353mts,1,0.8664434081672702,2004,,highway,53,5,10,F,NA,NA
12353.3,August-77,8389.9,flat,residential,Border,trapezoid,5,24637,2,0.2127941362160939,1959,1967.0,highway,87,2,2,NA,Yes,NA
11929.0,December-1999,10859.7,villa,residential,Outskirts,irregular,1,78022mts,8,0.6274496679745392,1980,1988.0,highway,3,1,6,NA,Yes, No
16500.8,Dec-2004,3960.6,land,industrial,Outskirts,trapezoid,5,54284,4,0.5989131230105661,1990,,highway,87,5,7,C,NA,NA
18092.0,Jan-1993,11254.8,villa,residential,Center,trapezoid,4,15581,9,0.9072290013042422,1979,1989.0,alley,3,2,4,,Yes, No
21413.1,Apr-1992,2644.0,duplex,residential,Center,trapezoid,2,4531,4,0.971300039568491,1992,0.0,alley,52,1,5,,No,
17920.2,June-84,11477.5,duplex,residential,Border,trapezoid,5,38594mts,7,0.9707570749523101,1970,1979.0,street,44,4,9,NA,No,NA
15084.3,January-1993,4502.7,land,industrial,Border,rectangle,3,30450,1,0.02863421084797424,1979,0.0,highway,67,1,2,F,NA,NA
15098.0,September-1977,9572.5,flat,residential,Outskirts,rectangle,1,68898mts,8,0.5635437145543729,1969,0.0,highway,53,5,8,NA,Yes,NA
19211.5,September-1978,9236.1,open land,commercial,Center,irregular,1,19327,5,0.833086693427537,1967,0.0,alley,33,5,4,F,NA,
12307.6,October-1981,7543.4,villa,residential,Outskirts,rectangle,4,59578,8,0.7808251527783049,1972,0.0,highway,69,2,7,NA,Yes, No
10795.9,June-1978,2504.3,duplex,residential,Border,irregular,5,39702,10,0.2786677761437548,1968,1979.0,street,90,3,9,NA,No,NA
19665.3,Mar-2004,11701.5,duplex,residential,Outskirts,rectangle,4,76729mts,3,0.6992213914693792,2004,0.0,highway,27,4,5,,Yes,
14816.6,August-1993,8786.3,duplex,residential,Center,irregular,1,21104,4,0.9793041121030504,1976,1984.0,street,90,3,1,NA,No,NA
13146.4,January-1985,9179.1,villa,residential,Border,trapezoid,3,34258mts,2,0.8990153055314059,1981,0.0,highway,13,3,8,,Yes, No
13749.2,May-1983,3049.9,villa,residential,Center,trapezoid,3,25080,2,0.8049559193729922,1970,1978.0,alley,56,1,4,,Yes, No
10246.3,November-1973,2552.8,duplex,commercial,Outskirts,irregular,5,52677,6,0.5940284986112444,1961,1972.0,highway,54,5,2,NA,Yes,NA
15055.2,May-78,10195.1,flat,residential,Border,trapezoid,1,38178mts,2,0.6153980190023696,1968,1978.0,street,55,5,10,NA,Yes,
18142.2,January-1977,10520.2,land,industrial,Border,rectangle,5,28288,6,0.30933882092678544,1972,,highway,59,5,7,F,NA,NA
10742.0,Sep-1992,2861.8,flat,commercial,Border,irregular,4,24171mts,1,0.643982947371501,1977,1986.0,highway,2,5,5,NA,Yes,NA
19682.9,May-1989,11714.8,open land,commercial,Center,irregular,2,4167,5,0.8950583933764875,1972,0.0,alley,53,2,4,F,NA,NA
17087.8,November-94,7790.5,villa,residential,Center,rectangle,3,13820mts,4,0.7838437961439862,1992,0.0,alley,79,5,9,NA,Yes, No
10750.4,July-76,9108.7,villa,residential,Border,trapezoid,2,33415mts,2,0.17000858106291805,1960,1970.0,highway,20,3,1,NA,Yes,Yes
8902.3,June-1971,1075.6,villa,residential,Border,rectangle,3,24840,7,0.4623842548533099,1961,1971.0,highway,23,5,2,,Yes,Yes
16343.6,August-1996,4098.9,open land,commercial,Border,rectangle,1,29445,6,0.9981714815464454,1989,0.0,highway,48,2,7,F,NA,NA
19982.9,Sep-1986,11435.6,duplex,commercial,Center,rectangle,3,7964,8,0.43036016024853785,1971,1980.0,alley,56,5,6,NA,Yes,NA
18702.6,March-96,7848.6,open land,industrial,Border,rectangle,4,40353,9,0.10989420674186856,1978,,highway,2,4,7,F,NA,NA
16380.4,Oct-1991,7409.7,duplex,residential,Center,irregular,5,6019mts,9,0.3803234933731263,1981,1989.0,alley,42,1,2,,No,
15277.7,February-1982,6616.8,duplex,commercial,Outskirts,rectangle,5,74394mts,8,0.9043280773477252,1969,1980.0,highway,78,3,8,,Yes,NA
23288.2,April-1985,9734.1,open land,residential,Outskirts,trapezoid,3,54795,4,0.20543499669841458,1976,0.0,highway,12,4,3,C,NA,NA
17912.8,Jul-1987,3426.7,flat,commercial,Center,rectangle,5,6392,1,0.5799540470862891,1981,0.0,alley,29,5,10,NA,Yes,NA
20640.3,April-2002,11473.7,flat,commercial,Center,irregular,2,24230mts,5,0.8398643268873335,1987,1995.0,street,44,3,8,,Yes,
13954.1,November-1986,4773.1,flat,commercial,Center,irregular,5,17445,1,0.2817728185823134,1986,0.0,alley,74,4,2,NA,Yes,NA
20702.4,July-89,6518.1,duplex,residential,Center,rectangle,5,9361,4,0.9654270060242637,1989,0.0,alley,13,1,10,NA,Yes,NA
19105.2,March-2005,2421.1,duplex,residential,Center,rectangle,3,4776mts,4,0.6857267389616043,2005,0.0,alley,22,1,10,NA,Yes,NA
16207.6,September-1987,10474.8,villa,residential,Center,rectangle,5,13526mts,9,0.6990347661084753,1981,0.0,street,33,3,4,,Yes,Yes
8782.0,March-1989,2162.5,flat,commercial,Border,irregular,1,22846mts,5,0.22426204253885706,1973,1984.0,highway,26,5,7,NA,No,
15148.1,May-1995,8570.8,duplex,commercial,Outskirts,rectangle,5,53250,7,0.29436339381876775,1976,1986.0,highway,99,5,1,,No,NA
12856.0,July-1998,3795.5,duplex,commercial,Border,irregular,2,37025,2,0.817042258554307,1998,0.0,street,18,4,8,,Yes,NA
21047.1,July-09,7277.8,open land,industrial,Center,rectangle,4,4657,4,0.68820273012677,2005,0.0,alley,77,1,2,C,NA,
13381.4,June-1974,9548.9,flat,commercial,Outskirts,rectangle,1,68966,3,0.7525349912577357,1961,1971.0,highway,73,1,7,NA,Yes,NA
7831.3,February-81,6971.5,villa,residential,Outskirts,irregular,1,62203,7,0.6904143038579509,1980,0.0,highway,93,3,1,NA,Yes, No
10848.4,Oct-1995,9968.1,villa,residential,Outskirts,irregular,3,60786,7,0.051827904222576215,1980,1990.0,highway,32,3,8,,Yes,Yes
14573.2,April-1972,981.4,flat,commercial,Center,irregular,2,15921,9,0.27600388929499775,1963,0.0,street,45,4,4,NA,No,NA
8737.2,October-1973,5268.5,villa,residential,Outskirts,irregular,3,68319,6,0.6280225885296733,1967,0.0,highway,25,4,4,,Yes,Yes
10909.7,October-1975,9822.3,villa,residential,Border,irregular,5,39903mts,10,0.5006756758963882,1975,0.0,highway,12,5,9,NA,Yes,Yes
17477.9,June-1990,7848.0,duplex,commercial,Center,rectangle,3,8488mts,9,0.0025997470448319016,1977,1988.0,street,1,1,6,NA,No,NA
16553.5,December-75,9474.1,open land,industrial,Center,irregular,1,25163,9,0.6561549633736123,1963,0.0,alley,96,3,1,C,NA,
9944.8,February-1985,6059.5,flat,commercial,Outskirts,irregular,2,74073,3,0.49097849855565867,1979,0.0,highway,77,3,1,NA,No,NA
13034.3,February-80,11347.5,villa,residential,Outskirts,trapezoid,3,59915mts,4,0.38557052559073335,1972,0.0,highway,6,2,4,NA,Yes,Yes
10580.6,June-1989,4341.1,flat,commercial,Outskirts,irregular,4,66061,7,0.22281573255647802,1986,0.0,highway,45,5,2,NA,No,NA
10399.7,August-1971,5040.4,villa,residential,Center,irregular,5,13860,3,0.5953149800290914,1953,1963.0,street,80,4,8,NA,Yes,Yes
19940.6,June-2009,11632.9,open land,industrial,Outskirts,rectangle,4,50230mts,1,0.5960809936456483,2007,0.0,highway,36,1,4,C,NA,NA
15366.6,Jan-1993,7385.5,flat,residential,Border,trapezoid,5,21164,5,0.735774470577125,1991,0.0,highway,21,5,9,,No,NA
17218.3,January-1975,7707.8,duplex,commercial,Center,trapezoid,4,9944,7,0.27542873086297515,1975,0.0,alley,73,2,10,,Yes,NA
18936.7,June-2002,9885.0,open land,residential,Outskirts,trapezoid,3,72384,4,0.12168915056813345,2000,0.0,highway,41,1,3,C,NA,NA
16853.6,August-2000,6906.0,flat,commercial,Center,rectangle,4,15198,5,0.1091894795089331,1983,1994.0,street,45,2,9,NA,Yes,
16209.1,June-1970,9523.1,duplex,commercial,Center,trapezoid,2,12313,8,0.40066516184422296,1970,0.0,street,68,5,8,NA,Yes,
11240.0,January-1982,6048.9,villa,residential,Border,rectangle,1,20287mts,3,0.5582799947846282,1978,0.0,street,65,2,10,NA,Yes, No
15427.2,September-1970,5176.3,land,industrial,Border,trapezoid,4,30445mts,5,0.9974446191777429,1960,0.0,highway,35,4,3,F,NA,NA
12133.9,November-89,3504.5,villa,residential,Center,irregular,2,22858,10,0.8335548103707914,1974,1984.0,alley,55,4,10,NA,Yes,Yes
12931.5,January-99,1037.6,flat,commercial,Outskirts,trapezoid,4,77128mts,5,0.568219522276412,1988,1996.0,highway,11,3,3,NA,No,NA
11175.5,August-1976,2275.6,duplex,commercial,Outskirts,trapezoid,5,77126,8,0.24087684385194008,1961,1972.0,highway,96,1,2,,No,
15230.5,July-1979,7236.4,flat,commercial,Center,trapezoid,4,4837mts,4,0.493956362734541,1961,1969.0,street,57,4,7,NA,No,NA
19170.3,August-2009,6541.4,open land,industrial,Outskirts,rectangle,2,76147,9,0.24841489579890852,2007,0.0,highway,0,3,6,F,NA,NA
11286.7,Jun-1996,2194.5,villa,residential,Border,rectangle,5,33231,9,0.21881177106529348,1977,1988.0,highway,31,5,3,NA,Yes, No
26451.6,April-2007,11744.8,open land,residential,Border,rectangle,5,31567,1,0.8528901444970315,2003,,highway,25,2,6,F,NA,
12466.6,December-1991,8907.4,villa,residential,Center,irregular,4,3721,3,0.7534410301906608,1977,1987.0,street,40,2,4,NA,Yes,Yes
13320.8,June-1990,9213.0,flat,commercial,Outskirts,irregular,5,50576mts,4,0.19993554209608833,1971,1981.0,highway,16,5,9,,Yes,
10173.2,December-1981,4256.8,flat,commercial,Border,trapezoid,2,40121mts,9,0.1410773427935521,1973,0.0,highway,78,2,6,,No,NA
15392.9,March-1978,2541.0,flat,residential,Center,trapezoid,1,24538mts,2,0.47854129552037183,1962,1970.0,alley,10,1,3,,No,NA
10042.9,December-92,11198.7,villa,residential,Outskirts,irregular,1,72113mts,6,0.03163986843182098,1983,0.0,highway,99,2,10,NA,Yes, No
13593.9,May-2004,3285.2,villa,residential,Center,trapezoid,3,23823,4,0.09114386253140061,1999,0.0,street,30,5,2,,Yes,Yes
15909.1,Jul-1996,5261.4,villa,residential,Center,rectangle,4,8204,8,0.8917053579642681,1996,0.0,alley,47,2,7,NA,Yes,Yes
12465.7,March-1982,8763.6,villa,residential,Center,irregular,1,12008,9,0.882981016309986,1976,0.0,alley,72,5,2,,Yes,Yes
